tract,total,total_se2,race,race_ct,race_ct_se2,race_share,race_share_se2
06001402500,1770,13765.209116693304,hisp,228,3844.753836346671,0.1288135593220339,0.001154313461280202
06001402600,1241,3127.8351086926396,white_nh,162,1200.6540959525505,0.1305398871877518,7.449956947808735e-4
06001402600,1241,3127.8351086926396,black_nh,320,2191.0366681756454,0.257856567284448,0.0012876380415937257
06001402600,1241,3127.8351086926396,asian_nh,574,2993.320460823533,0.46253021756647866,0.0015091216321419367
06001402600,1241,3127.8351086926396,hisp,152,2134.4961705823116,0.12248186946011282,0.0013554955796106995
06001402700,1826,16296.966953372568,white_nh,473,5410.519119372511,0.25903614457831325,0.0012947329889719218
06001402700,1826,16296.966953372568,black_nh,738,9578.995020371209,0.40416210295728366,0.0020744936143095296
06001402700,1826,16296.966953372568,asian_nh,207,3695.457359041398,0.11336254107338445,0.0010455115190552652
06001402700,1826,16296.966953372568,hisp,329,8537.984682329246,0.1801752464403067,0.0024020010034496234
06001402800,4255,25951.349303868225,white_nh,1208,28765.80962851415,0.28390129259694474,0.0014732999446010878
06001402800,4255,25951.349303868225,black_nh,1751,29596.54844282666,0.4115158636897767,0.0013919787049217892
06001402800,4255,25951.349303868225,asian_nh,738,17082.251642168867,0.17344300822561692,9.003892991564567e-4
06001402800,4255,25951.349303868225,hisp,363,4471.503404440091,0.08531139835487661,2.3654364376593344e-4
06001402900,1417,3997.0066795391763,white_nh,332,2484.8255282194364,0.23429781227946367,0.00112825359797368
06001402900,1417,3997.0066795391763,black_nh,218,1862.8800546927691,0.15384615384615385,8.806643924546174e-4
06001402900,1417,3997.0066795391763,asian_nh,532,2191.0366681756454,0.37544107268877913,8.106198093644161e-4
06001402900,1417,3997.0066795391763,hisp,217,3265.3061224489793,0.15314043754410728,0.0015795536243968168
06001403000,3251,25561.109006753446,white_nh,175,1862.8800546927691,0.0538295908951092,1.692509585238511e-4
06001403000,3251,25561.109006753446,black_nh,159,8426.012324350293,0.048908028298984926,7.91453257831946e-4
06001403000,3251,25561.109006753446,asian_nh,2701,22545.615801775668,0.8308212857582282,4.6378103546755904e-4
06001403000,3251,25561.109006753446,hisp,59,1158.8954277953824,0.018148262073208243,1.0885386763171881e-4
06001403100,1830,19042.322225404427,white_nh,420,3127.8351086926396,0.22950819672131148,0.001233500739048609
06001403100,1830,19042.322225404427,black_nh,335,8537.984682329246,0.1830601092896175,0.0023589409517845846
06001403100,1830,19042.322225404427,asian_nh,767,3769.7360519581302,0.4191256830601093,0.002124527775726623
06001403100,1830,19042.322225404427,hisp,234,3265.3061224489793,0.12786885245901639,8.820674580137295e-4
06001403300,4743,65187.86781349027,white_nh,1024,36901.35900444379,0.21589711153278515,0.0015052799099135217
06001403300,4743,65187.86781349027,black_nh,311,15379.015345386684,0.06557031414716424,6.711730721142874e-4
06001403300,4743,65187.86781349027,asian_nh,2611,74169.30737890447,0.5504954670040059,0.0024188439970589583
06001403300,4743,65187.86781349027,hisp,513,44753.46680093495,0.10815939278937381,0.001955493140673603
06001403400,4401,45011.04017886013,white_nh,1815,21108.821980580367,0.4124062713019768,6.94590868651603e-4
06001403400,4401,45011.04017886013,black_nh,851,30651.60151883297,0.19336514428538967,0.0014956338892412606
06001403400,4401,45011.04017886013,asian_nh,1177,42468.56551583966,0.26743921835946377,0.002026413910843236
06001403400,4401,45011.04017886013,hisp,329,6734.971036852948,0.07475573733242445,3.347357654099775e-4
06001403501,4698,39757.20845151098,white_nh,1773,94991.36186842324,0.3773946360153257,0.004047304053665522
06001403501,4698,39757.20845151098,black_nh,1046,33481.21321865097,0.22264793529161345,0.0014276685940077041
06001403501,4698,39757.20845151098,asian_nh,996,37841.483356583914,0.2120051085568327,0.001633556069875983
06001403501,4698,39757.20845151098,hisp,579,30864.82940844966,0.12324393358876118,0.0013710604323592796
06001403502,2066,19719.330013580806,white_nh,936,11060.134329875002,0.4530493707647628,0.0016429436169661839
06001403502,2066,19719.330013580806,black_nh,518,10679.871767629642,0.25072604065827686,0.002211681670732047
06001403502,2066,19719.330013580806,asian_nh,281,7346.938775510203,0.13601161665053244,0.001635793204029875
06001403502,2066,19719.330013580806,hisp,236,3920.510712207019,0.11423039690222653,8.582230222721358e-4
06001403600,5025,79219.14986003457,white_nh,1871,26147.57808963332,0.37233830845771143,0.0014704661595093317
06001403600,5025,79219.14986003457,black_nh,1614,98775.51020408163,0.32119402985074624,0.0035881416280229713
06001403600,5025,79219.14986003457,asian_nh,472,19042.322225404427,0.09393034825870647,7.264524648497087e-4
06001403600,5025,79219.14986003457,hisp,658,24218.549348213706,0.1309452736318408,9.053322501448062e-4
06001403701,2825,12106.687853955524,white_nh,1264,11060.134329875002,0.4474336283185841,0.0010821725787628304
06001403701,2825,12106.687853955524,black_nh,898,28150.51597823375,0.31787610619469026,0.0033740707092494624
06001403701,2825,12106.687853955524,asian_nh,232,4802.616383810202,0.08212389380530974,5.915532728441071e-4
06001403701,2825,12106.687853955524,hisp,279,3997.0066795391763,0.09876106194690265,4.8604227173724957e-4
06001403702,1901,19890.42968930442,white_nh,1006,11973.281843294131,0.5291951604418726,0.00177182318011724
06001403702,1901,19890.42968930442,black_nh,201,2993.320460823533,0.10573382430299842,7.667695552667547e-4
06001403702,1901,19890.42968930442,asian_nh,285,9698.358293068246,0.1499210941609679,0.0025599899780124774
06001403702,1901,19890.42968930442,hisp,266,5321.458597019614,0.13992635455023672,0.001364772499185705
06001403800,3299,21108.821980580367,white_nh,2185,16452.54570818821,0.66232191573204,6.608901035530548e-4
06001403800,3299,21108.821980580367,black_nh,198,4718.729501759961,0.06001818732949379,4.2658463710704467e-4
06001403800,3299,21108.821980580367,asian_nh,472,6635.563233894734,0.14307365868444982,5.699931604230493e-4
06001403800,3299,21108.821980580367,hisp,256,5145.554826729243,0.07759927250682025,4.611099921982862e-4
06001403900,3989,34602.784527120035,white_nh,2191,29179.700852726783,0.5492604662822762,0.0011777492470760732
06001403900,3989,34602.784527120035,black_nh,589,12375.717149693739,0.1476560541489095,7.303423913921458e-4
06001403900,3989,34602.784527120035,asian_nh,686,16296.966953372568,0.17197292554524943,9.598720640373293e-4
06001403900,3989,34602.784527120035,hisp,235,5866.908103214125,0.05891200802206067,3.6115957293936696e-4
06001404000,3033,20062.26845649984,white_nh,1751,16765.920492234916,0.577316188592153,0.0010956831875665006
06001404000,3033,20062.26845649984,black_nh,184,2797.0916750584342,0.060666007253544346,2.9603531564091834e-4
06001404000,3033,20062.26845649984,asian_nh,331,3335.1502665348617,0.10913287174414771,3.3657778246636553e-4
06001404000,3033,20062.26845649984,hisp,503,16296.966953372568,0.16584240026376526,0.0017116021277556034
06001404101,3033,18708.252880147076,white_nh,1977,21285.834388078456,0.6518298714144412,0.0014498208568962752
06001404101,3033,18708.252880147076,black_nh,165,2306.3349377777367,0.05440158259149357,2.44694584560396e-4
06001404101,3033,18708.252880147076,asian_nh,400,7139.993163403887,0.13188262446422683,7.407907481658745e-4
06001404101,3033,18708.252880147076,hisp,181,2248.3162572407864,0.05967688757006264,2.3716369936041366e-4
06001404102,2422,10932.641050988072,white_nh,1754,10554.595763158137,0.7241948802642444,8.218229141208243e-4
06001404102,2422,10932.641050988072,black_nh,81,1243.1518555815262,0.03344343517753923,2.0983744814709606e-4
06001404102,2422,10932.641050988072,asian_nh,296,2669.9679419074105,0.1222130470685384,4.273170482221555e-4
06001404102,2422,10932.641050988072,hisp,231,4887.242357332249,0.0953757225433526,8.161821884874154e-4
06001404200,3600,18212.69204829963,white_nh,2520,21821.306159403553,0.7,9.95145606152526e-4
06001404200,3600,18212.69204829963,black_nh,249,8764.146672702582,0.06916666666666667,6.695228895089047e-4
06001404200,3600,18212.69204829963,asian_nh,398,7556.840753503755,0.11055555555555556,5.659132378721673e-4
06001404200,3600,18212.69204829963,hisp,194,3621.9177575964745,0.05388888888888889,2.753879533210002e-4
06001404300,3324,18212.69204829963,white_nh,2085,31725.131881634497,0.6272563176895307,0.0022227706265226972
06001404300,3324,18212.69204829963,black_nh,142,3265.3061224489793,0.04271961492178099,2.925220027462937e-4
06001404300,3324,18212.69204829963,asian_nh,368,5500.318733197217,0.11070998796630566,4.776090747617256e-4
06001404300,3324,18212.69204829963,hisp,467,12784.804279339622,0.14049338146811072,0.001124567114313211
06001404400,5425,22363.429753974928,white_nh,3670,31293.502462098466,0.6764976958525346,7.15543697614511e-4
06001404400,5425,22363.429753974928,black_nh,136,4074.241738343142,0.025069124423963134,1.3795789912481648e-4
06001404400,5425,22363.429753974928,asian_nh,946,10430.058850158443,0.17437788018433178,3.312889078989959e-4
06001404400,5425,22363.429753974928,hisp,342,1609.7412255984327,0.06304147465437789,5.167623410923254e-5
06001404501,1857,3695.457359041398,white_nh,1238,8537.984682329246,0.6666666666666666,0.0019996117644256765
06001404501,1857,3695.457359041398,black_nh,79,1330.3646492549035,0.04254173397953689,3.838469450299573e-4
06001404501,1857,3695.457359041398,asian_nh,256,3549.1172476233587,0.13785675821217017,0.0010088265712426769
06001404501,1857,3695.457359041398,hisp,127,2306.3349377777367,0.0683898761443188,6.637913555968942e-4
06001404502,5556,36435.731377204575,white_nh,3657,32378.11919697712,0.658207343412527,5.375212196956121e-4
06001404502,5556,36435.731377204575,black_nh,365,6536.89452240833,0.06569474442044636,2.0666743679420807e-4
06001404502,5556,36435.731377204575,asian_nh,695,14487.671030385898,0.12508999280057595,4.508562434062926e-4
06001404502,5556,36435.731377204575,hisp,407,4152.2158886189145,0.07325413966882649,1.281764283000739e-4
06001404600,4544,25951.349303868225,white_nh,3230,21108.821980580367,0.7108274647887324,3.872656420589444e-4
06001404600,4544,25951.349303868225,black_nh,243,5682.135235262054,0.053477112676056336,2.715970993669958e-4
06001404600,4544,25951.349303868225,asian_nh,597,12375.717149693739,0.13138204225352113,5.776734611339085e-4
06001404600,4544,25951.349303868225,hisp,122,1708.7794828207427,0.026848591549295774,8.185188746952627e-5
06001404700,2084,6341.774373850943,white_nh,1490,9342.48574939256,0.7149712092130518,0.0014046959643046093
06001404700,2084,6341.774373850943,black_nh,118,1243.1518555815262,0.05662188099808062,2.81557476971833e-4
06001404700,2084,6341.774373850943,asian_nh,285,5682.135235262054,0.13675623800383876,0.0012810172531306655
06001404700,2084,6341.774373850943,hisp,134,2078.6947644607862,0.06429942418426103,4.725877887219332e-4
06001404800,2723,17562.29155310834,white_nh,1191,8764.146672702582,0.43738523687109804,7.288705547293912e-4
06001404800,2723,17562.29155310834,black_nh,459,13481.397991518923,0.16856408373117884,0.0017508914577970599
06001404800,2723,17562.29155310834,asian_nh,373,7662.900379708242,0.1369812706573632,9.890265511059845e-4
06001404800,2723,17562.29155310834,hisp,365,9818.46065723709,0.1340433345574734,0.0012816258226864361
06001404900,3937,13622.934008370212,white_nh,2365,16923.716521465984,0.6007112014224029,7.747000660335609e-4
06001404900,3937,13622.934008370212,black_nh,369,6245.322936779963,0.0937261874523749,3.9520407653819946e-4
06001404900,3937,13622.934008370212,asian_nh,441,7985.513807152557,0.11201422402844806,5.041677383382592e-4
06001404900,3937,13622.934008370212,hisp,353,6341.774373850943,0.08966217932435865,4.0208179985872324e-4
06001405000,3328,14196.468990493435,white_nh,2084,13765.209116693304,0.6262019230769231,7.402195748033397e-4
06001405000,3328,14196.468990493435,black_nh,322,8878.33630509696,0.0967548076923077,7.896139980241857e-4
06001405000,3328,14196.468990493435,asian_nh,408,5321.458597019614,0.12259615384615384,4.6120261170231317e-4
06001405000,3328,14196.468990493435,hisp,286,5590.857438493732,0.0859375,4.953249336943978e-4
06001405100,4334,17401.539157990042,white_nh,2712,15530.159551371476,0.6257498846331334,4.640421706580821e-4
06001405100,4334,17401.539157990042,black_nh,722,35742.833122384305,0.16658975542224272,0.0018771686818195407
06001405100,4334,17401.539157990042,asian_nh,434,4152.2158886189145,0.10013844023996309,2.1176599089517355e-4
06001405100,4334,17401.539157990042,hisp,133,1915.7250949270606,0.03068758652514998,1.0111703975741787e-4
06001405200,5125,59127.31774466237,white_nh,1583,21108.821980580367,0.3088780487804878,5.888967750217727e-4
06001405200,5125,59127.31774466237,black_nh,506,14196.468990493435,0.09873170731707318,5.185522465856289e-4
06001405200,5125,59127.31774466237,asian_nh,1519,55632.89326595282,0.296390243902439,0.001920332196069601
06001405200,5125,59127.31774466237,hisp,1e3,41472.27021184209,0.1951219512195122,0.0014932498625993787
06001405301,3019,18874.918007039843,white_nh,1415,19379.347936549,0.46869824445180525,0.0016713122139285772
06001405301,3019,18874.918007039843,black_nh,757,9578.995020371209,0.25074527989400464,9.207742169265538e-4
06001405301,3019,18874.918007039843,asian_nh,267,5058.711578791771,0.08843988075521696,5.388286994579752e-4
06001405301,3019,18874.918007039843,hisp,378,10430.058850158443,0.12520702219277907,0.0011118893102462222
06001405302,2446,12922.644838831866,white_nh,689,8426.012324350293,0.28168438266557644,0.0012369638760349616
06001405302,2446,12922.644838831866,black_nh,310,5233.137166138524,0.1267375306623058,8.399864637895929e-4
06001405302,2446,12922.644838831866,asian_nh,848,10554.595763158137,0.3466884709730172,0.0015045147980047304
06001405302,2446,12922.644838831866,hisp,367,11188.366700233737,0.1500408830744072,0.0018214276574375495
06001405401,4014,47893.127373176525,white_nh,760,7985.513807152557,0.18933731938216244,6.021783967517568e-4
06001405401,4014,47893.127373176525,black_nh,762,10183.202298574475,0.1898355754857997,5.248975081477816e-4
06001405401,4014,47893.127373176525,asian_nh,1362,37135.281455271106,0.3393124065769806,0.0019625634126706408
06001405401,4014,47893.127373176525,hisp,942,20408.163265306124,0.23467862481315396,0.0011029219382088142
06001405402,3250,63952.10687262682,white_nh,334,9225.339751110947,0.10276923076923077,8.094588050498098e-4
06001405402,3250,63952.10687262682,black_nh,806,35284.59640986318,0.248,0.0029681690914811023
06001405402,3250,63952.10687262682,asian_nh,1117,34602.784527120035,0.3436923076923077,0.0025608028518522307
06001405402,3250,63952.10687262682,hisp,638,30016.35239881376,0.1963076923076923,0.002608459038919781
06001405500,4124,27744.0156687392,white_nh,813,16296.966953372568,0.19713870029097963,8.948313227714408e-4
06001405500,4124,27744.0156687392,black_nh,558,11840.614924104546,0.13530552861299708,6.663396498808348e-4
06001405500,4124,27744.0156687392,asian_nh,2051,54208.29445404237,0.49733268671193015,0.0027838565533005325
06001405500,4124,27744.0156687392,hisp,476,17401.539157990042,0.11542192046556742,0.0010014435669103874
06001405600,3171,41968.93968089725,white_nh,789,19379.347936549,0.24881740775780511,0.0016688855675509068
06001405600,3171,41968.93968089725,black_nh,472,17241.52585434355,0.1488489435509303,0.0016222049467715766
06001405600,3171,41968.93968089725,asian_nh,875,26147.57808963332,0.27593818984547464,0.0022825891420233755
06001405600,3171,41968.93968089725,hisp,769,22912.20517179257,0.2425102491327657,0.002033164653918817
06001405700,3760,76169.2889016177,white_nh,482,10554.595763158137,0.12819148936170213,6.580255082210432e-4
06001405700,3760,76169.2889016177,black_nh,1229,46572.00136731922,0.3268617021276596,0.00271857905773321
06001405700,3760,76169.2889016177,asian_nh,1179,22363.429753974928,0.313563829787234,0.0021115725123526815
06001405700,3760,76169.2889016177,hisp,678,49502.868598774956,0.1803191489361702,0.003326323033255453
06001405800,4472,71219.22376918174,white_nh,584,26344.545966870224,0.13059033989266547,0.0012565756469227747
06001405800,4472,71219.22376918174,black_nh,1041,44753.46680093495,0.23278175313059035,0.002044838635243159
06001405800,4472,71219.22376918174,asian_nh,1918,47362.459696418184,0.4288908765652952,0.0017131976520922032
06001405800,4472,71219.22376918174,hisp,829,37135.281455271106,0.18537567084078713,0.0017345001639101493
06001405901,4583,64877.81894106669,white_nh,179,10060.882659990206,0.039057385991708486,4.742889701828978e-4
06001405901,4583,64877.81894106669,black_nh,700,23467.6324128565,0.1527383809731617,0.001045239618716408
06001405901,4583,64877.81894106669,asian_nh,1652,59127.31774466237,0.3604625790966616,0.002413721121784115
06001405901,4583,64877.81894106669,hisp,1900,47627.42398906145,0.4145756054985817,0.0017366632904094134
06001405902,3101,30439.112720688092,white_nh,273,5682.135235262054,0.08803611738148984,5.663589202827732e-4
06001405902,3101,30439.112720688092,black_nh,424,6635.563233894734,0.13673008706868753,6.308624860314776e-4
06001405902,3101,30439.112720688092,asian_nh,1480,26147.57808963332,0.47726539825862624,0.0019980955254893934
06001405902,3101,30439.112720688092,hisp,787,17241.52585434355,0.25378910029022894,0.0015890865697361564
06001406000,3184,53081.91905100655,white_nh,655,17401.539157990042,0.20571608040201006,0.00149490778060001
06001406000,3184,53081.91905100655,black_nh,435,8764.146672702582,0.13662060301507536,7.667659327775335e-4
06001406000,3184,53081.91905100655,asian_nh,1377,34151.938729316986,0.4324748743718593,0.0023894389149091556
06001406000,3184,53081.91905100655,hisp,524,20234.846315167084,0.16457286432160803,0.0018541557045567674
06001406100,4629,103023.4384382997,white_nh,652,11317.338162064281,0.140851155757183,6.235509130667445e-4
06001406100,4629,103023.4384382997,black_nh,482,47362.459696418184,0.10412616115791748,0.0021582148522450648
06001406100,4629,103023.4384382997,asian_nh,622,28559.972653615547,0.1343702743573126,0.001246046930175212
06001406100,4629,103023.4384382997,hisp,2716,95742.27880378044,0.5867357960682653,0.0028129808498740263
06001406201,4399,90547.94393991186,white_nh,314,7243.09642372114,0.07137985905887702,3.504561302439633e-4
06001406201,4399,90547.94393991186,black_nh,708,27541.874151199638,0.16094566947033417,0.0013020568963016867
06001406201,4399,90547.94393991186,asian_nh,998,28765.80962851415,0.22686974312343713,0.0012456755417118912
06001406201,4399,90547.94393991186,hisp,1938,78536.22934008371,0.4405546715162537,0.003150291400196615
06001406202,4597,53643.62856958084,white_nh,488,12106.687853955524,0.10615618881879486,5.442905484792583e-4
06001406202,4597,53643.62856958084,black_nh,552,22001.274932788867,0.12007831194257124,0.0010045138785446097
06001406202,4597,53643.62856958084,asian_nh,372,6936.0039171848,0.08092234065695018,3.1159356356896866e-4
06001406202,4597,53643.62856958084,hisp,2770,26542.252935578937,0.6025668914509462,0.002177676455188878
06001406300,4128,49502.868598774956,white_nh,465,12922.644838831866,0.11264534883720931,7.214922032173295e-4
06001406300,4128,49502.868598774956,black_nh,618,37841.483356583914,0.14970930232558138,0.002155584154705572
06001406300,4128,49502.868598774956,asian_nh,1462,44496.63251448158,0.3541666666666667,0.002246855958151128
06001406300,4128,49502.868598774956,hisp,1481,63952.10687262682,0.35876937984496127,0.0033790507290113593
06001406400,2355,36901.35900444379,white_nh,696,10805.886863572952,0.29554140127388534,0.0025295640983452427
06001406400,2355,36901.35900444379,black_nh,598,5590.857438493732,0.25392781316348195,0.0014371072077373147
06001406400,2355,36901.35900444379,asian_nh,447,3920.510712207019,0.18980891719745224,9.466188230122933e-4
06001406400,2355,36901.35900444379,hisp,422,15834.66523775649,0.1791932059447983,0.0026414873775812645
06001406500,6231,158060.62397797508,white_nh,392,4802.616383810202,0.06291125020060985,1.3981048975733102e-4
06001406500,6231,158060.62397797508,black_nh,1151,28354.874770188748,0.18472155352270903,8.692315225040978e-4
06001406500,6231,158060.62397797508,asian_nh,926,39273.84262894836,0.1486117798106243,9.216398752063395e-4
06001406500,6231,158060.62397797508,hisp,3425,166384.6416792158,0.5496709998395121,0.0030554381190413854
06001406601,5181,67694.86608586393,white_nh,570,14781.829436165592,0.11001737116386798,5.201574767068342e-4
06001406601,5181,67694.86608586393,black_nh,1331,27139.808390535938,0.25690021231422505,8.446262899320472e-4
06001406601,5181,67694.86608586393,asian_nh,1144,19548.969429328998,0.2208067940552017,6.053201043002456e-4
06001406601,5181,67694.86608586393,hisp,1567,60914.44092349479,0.3024512642347037,0.002038610462441132
06001406602,2815,38554.33708114301,white_nh,294,5233.137166138524,0.1044404973357016,6.073267094323119e-4
06001406602,2815,38554.33708114301,black_nh,465,7662.900379708242,0.16518650088809947,8.342625775618276e-4
06001406602,2815,38554.33708114301,asian_nh,1157,60614.73933167653,0.41101243339253996,0.006827381619870775
06001406602,2815,38554.33708114301,hisp,775,38315.980081484835,0.2753108348134991,0.0044665204986068284
06001406700,4984,54775.91670439113,white_nh,2400,25367.097495403774,0.48154093097913325,0.0015325376855397205
06001406700,4984,54775.91670439113,black_nh,641,20062.26845649984,0.1286115569823435,7.711765817054655e-4
06001406700,4984,54775.91670439113,asian_nh,1154,20757.014439999628,0.23154093097913322,7.174004835320047e-4
06001406700,4984,54775.91670439113,hisp,544,8314.779057843145,0.10914927768860354,3.0845908446408657e-4
06001406800,3613,33259.11623137258,white_nh,1212,14930.017276263154,0.33545530030445614,8.570214724335169e-4
06001406800,3613,33259.11623137258,black_nh,322,8650.696131780009,0.08912261278715748,6.424599890923449e-4
06001406800,3613,33259.11623137258,asian_nh,1183,40487.80037139346,0.32742872958760033,0.0028284631605801063
06001406800,3613,33259.11623137258,hisp,568,16608.863554475658,0.15721007473014115,0.001209372116525059
06001406900,3941,35742.833122384305,white_nh,1373,16142.127290028731,0.34838873382390256,7.599952181243096e-4
06001406900,3941,35742.833122384305,black_nh,546,12375.717149693739,0.13854351687388988,7.526428594293683e-4
06001406900,3941,35742.833122384305,asian_nh,882,24408.12631073253,0.22380106571936056,0.0014562602236177509
06001406900,3941,35742.833122384305,hisp,676,12240.832956088729,0.17153006851053032,7.204198457694778e-4
06001407000,6020,240666.29096183513,white_nh,675,10805.886863572952,0.11212624584717608,3.816628533894133e-4
06001407000,6020,240666.29096183513,black_nh,938,48694.672074352595,0.1558139534883721,0.0011824311742118336
06001407000,6020,240666.29096183513,asian_nh,2151,80939.38526066834,0.3573089700996678,0.0030812347119578915
06001407000,6020,240666.29096183513,hisp,1960,128203.1762456001,0.32558139534883723,0.002833626793362717
06001407101,3444,34376.992082482604,white_nh,373,14341.700464703761,0.10830429732868757,0.001175137398917816
06001407101,3444,34376.992082482604,black_nh,457,16296.966953372568,0.1326945412311266,0.00132294767831318
06001407101,3444,34376.992082482604,asian_nh,831,6245.322936779963,0.24128919860627177,6.952763905719068e-4
06001407101,3444,34376.992082482604,hisp,1653,43730.564203952286,0.4799651567944251,0.0030192095494757866
06001407102,4106,87644.79263864896,white_nh,598,10430.058850158443,0.14564052605942523,7.289243010830576e-4
06001407102,4106,87644.79263864896,black_nh,652,13481.397991518923,0.15879201169020946,9.30727402730987e-4
06001407102,4106,87644.79263864896,asian_nh,658,13765.209116693304,0.1602532878714077,9.499852322621075e-4
06001407102,4106,87644.79263864896,hisp,1888,85498.47100451769,0.45981490501704825,0.00397217019098273
06001407200,7064,214574.51427832336,white_nh,484,10679.871767629642,0.06851642129105323,2.342118103744646e-4
06001407200,7064,214574.51427832336,black_nh,563,34829.31606322927,0.07969988674971687,6.706665115502759e-4
06001407200,7064,214574.51427832336,asian_nh,1031,19719.330013580806,0.14595130237825596,4.8677561025895947e-4
06001407200,7064,214574.51427832336,hisp,4824,192105.02489814392,0.6828992072480181,0.001844443653340549
06001407300,2485,25367.097495403774,white_nh,385,6835.117931282971,0.15492957746478872,0.0010082591447113487
06001407300,2485,25367.097495403774,black_nh,209,2861.762178841659,0.0841046277665996,4.3436891319073036e-4
06001407300,2485,25367.097495403774,asian_nh,387,11577.498360140797,0.1557344064386318,0.0017752008931629076
06001407300,2485,25367.097495403774,hisp,1398,15530.159551371476,0.5625754527162978,0.0012148056057207132
06001407400,4205,68966.1034173742,white_nh,168,3621.9177575964745,0.03995243757431629,1.9861041095282445e-4
06001407400,4205,68966.1034173742,black_nh,708,11060.134329875002,0.16837098692033295,7.360717938199194e-4
06001407400,4205,68966.1034173742,asian_nh,465,7037.628994558438,0.11058263971462545,4.4570587270091784e-4
06001407400,4205,68966.1034173742,hisp,2748,76169.2889016177,0.6535077288941736,0.002641992244999659
06001407500,4362,95366.45079036594,white_nh,272,14634.38068753984,0.062356717102246675,7.496467438108105e-4
06001407500,4362,95366.45079036594,black_nh,1384,59423.32387912159,0.317285648784961,0.002618523709366394
06001407500,4362,95366.45079036594,asian_nh,218,5682.135235262054,0.04997707473635947,2.8611578804712363e-4
06001407500,4362,95366.45079036594,hisp,2251,62728.1713953123,0.5160476845483724,0.0019620277553620362
06001407600,6502,237693.29551648637,white_nh,625,13622.934008370212,0.09612426945555214,3.741884022358508e-4
06001407600,6502,237693.29551648637,black_nh,2669,123886.88205023974,0.41048908028298986,0.001983045897912251
06001407600,6502,237693.29551648637,asian_nh,746,20234.846315167084,0.11473392802214703,5.526494643366144e-4
06001407600,6502,237693.29551648637,hisp,2029,120065.40959525504,0.31205782836050444,0.0022925254596803404
06001407700,4240,39757.20845151098,white_nh,1134,6734.971036852948,0.26745283018867927,5.328210976804146e-4
06001407700,4240,39757.20845151098,black_nh,2045,29179.700852726783,0.482311320754717,0.0011086692127866597
06001407700,4240,39757.20845151098,asian_nh,262,3844.753836346671,0.06179245283018868,2.0541944419722445e-4
06001407700,4240,39757.20845151098,hisp,558,7451.5202187710765,0.13160377358490566,3.761872069155754e-4
06001407800,2742,18048.983287294097,white_nh,849,9225.339751110947,0.3096280087527352,9.96864917182065e-4
06001407800,2742,18048.983287294097,black_nh,691,5145.554826729243,0.25200583515681985,5.319259250622614e-4
06001407800,2742,18048.983287294097,asian_nh,592,10679.871767629642,0.21590080233406272,0.0013085679241305634
06001407800,2742,18048.983287294097,hisp,395,3997.0066795391763,0.14405543398978848,4.81801412451889e-4
06001407900,2971,20582.219306916973,white_nh,1224,19042.322225404427,0.41198249747559745,0.0017615487605907513
06001407900,2971,20582.219306916973,black_nh,446,6245.322936779963,0.15011780545270953,6.549903082464904e-4
06001407900,2971,20582.219306916973,asian_nh,601,4310.381463585887,0.2022887916526422,3.929085734378396e-4
06001407900,2971,20582.219306916973,hisp,353,13765.209116693304,0.11881521373274992,0.0015265539273246176
06001408000,2762,18048.983287294097,white_nh,1391,6536.89452240833,0.50362056480811,0.0014569724911599542
06001408000,2762,18048.983287294097,black_nh,397,11840.614924104546,0.14373642288196958,0.0015032448826889219
06001408000,2762,18048.983287294097,asian_nh,532,5410.519119372511,0.19261404779145547,6.214602156948046e-4
06001408000,2762,18048.983287294097,hisp,292,5590.857438493732,0.1057204923968139,7.064331689561492e-4
06001408100,6346,115889.54277953824,white_nh,2344,44240.53731950001,0.3693665300976993,7.059430416618354e-4
06001408100,6346,115889.54277953824,black_nh,1326,24789.497510185607,0.20895052001260636,4.899151307430306e-4
06001408100,6346,115889.54277953824,asian_nh,1447,38554.33708114301,0.2280176489127009,8.077381749825766e-4
06001408100,6346,115889.54277953824,hisp,707,16608.863554475658,0.11140876142451939,3.7670241649549795e-4
06001408200,4489,71544.05447104145,white_nh,869,9578.995020371209,0.1935843172198708,6.084078617605387e-4
06001408200,4489,71544.05447104145,black_nh,2267,43476.686283386145,0.505012252171976,0.0012520533445960194
06001408200,4489,71544.05447104145,asian_nh,217,3997.0066795391763,0.048340387614167965,1.900550856955375e-4
06001408200,4489,71544.05447104145,hisp,604,24029.711477166693,0.13455112497215416,0.0011281991478665893
06001408300,5172,40487.80037139346,white_nh,1305,11317.338162064281,0.2523201856148492,3.2672145766620314e-4
06001408300,5172,40487.80037139346,black_nh,1817,43730.564203952286,0.35131477184841453,0.0014480029340321464
06001408300,5172,40487.80037139346,asian_nh,459,21821.306159403553,0.08874709976798144,8.038413723261214e-4
06001408300,5172,40487.80037139346,hisp,1276,31942.05522861023,0.24671307037896364,0.0011019861301080774
06001408400,3310,66435.45421790263,white_nh,406,5866.908103214125,0.12265861027190332,6.267228721022853e-4
06001408400,3310,66435.45421790263,black_nh,1208,41225.04411452223,0.3649546827794562,0.0029551006634753584
06001408400,3310,66435.45421790263,asian_nh,0,53.21458597019614,0,4.8570737735322e-6
06001408400,3310,66435.45421790263,hisp,1521,27139.808390535938,0.4595166163141994,0.003757543406576135
06001408500,5932,90547.94393991186,white_nh,80,1243.1518555815262,0.013486176668914362,3.486022274414003e-5
