stplfips,total,total_se2,race,race_ct,race_ct_se2,race_share,race_share_se2
0600464,830,49773.74562319269,hisp,233,12106.687853955524,0.28072289156626506,0.023267709236337017
0600478,2340,154695.1709610961,white_nh,2278,153263.92032593934,0.9735042735042735,0.0012158798297895188
0600478,2340,154695.1709610961,black_nh,0,53.21458597019614,0,9.718494040871529e-6
0600478,2340,154695.1709610961,asian_nh,0,53.21458597019614,0,9.718494040871529e-6
0600478,2340,154695.1709610961,hisp,31,452.69352648257126,0.013247863247863248,8.763303358388833e-5
0600535,1547,53362.40426455779,white_nh,311,11317.338162064281,0.20103425985778928,0.003827793006381426
0600535,1547,53362.40426455779,black_nh,62,1286.3887066823108,0.0400775694893342,5.733306276820936e-4
0600535,1547,53362.40426455779,asian_nh,0,53.21458597019614,0,2.2235661812318164e-5
0600535,1547,53362.40426455779,hisp,1167,37135.281455271106,0.7543632837750485,0.028205602916299755
0600562,78246,887.2793119058397,white_nh,33429,494692.0298223408,0.4272295069396519,8.077341068833904e-5
0600562,78246,887.2793119058397,black_nh,5734,264489.7959183674,0.07328170130102497,4.3199309678907264e-5
0600562,78246,887.2793119058397,asian_nh,24315,547330.1244445266,0.31075070930143395,8.938344105282304e-5
0600562,78246,887.2793119058397,hisp,9031,202910.542215981,0.11541804053881348,3.3140192136002215e-5
0600618,15521,175431.12129414917,white_nh,12724,149010.0793599468,0.8197925391405193,1.2913942594796468e-4
0600618,15521,175431.12129414917,black_nh,127,6245.322936779963,0.008182462470201662,2.587604841656121e-5
0600618,15521,175431.12129414917,asian_nh,1007,24789.497510185607,0.0648798402164809,9.983767120471563e-5
0600618,15521,175431.12129414917,hisp,1024,26344.545966870224,0.06597513046839766,1.0618842166023188e-4
0600674,19682,452.69352648257126,white_nh,9267,121756.45088275237,0.470836297124276,3.140475546119408e-4
0600674,19682,452.69352648257126,black_nh,807,30227.36301401502,0.041001930698099785,7.802807130201347e-5
0600674,19682,452.69352648257126,asian_nh,5269,105773.22825916244,0.2677065338888324,2.729631843601166e-4
0600674,19682,452.69352648257126,hisp,2549,113010.4119511091,0.12950919621989634,2.917096680457342e-4
0600716,253,6054.637337053427,white_nh,119,2424.5895732670615,0.47035573122529645,0.05880554799090087
0600716,253,6054.637337053427,black_nh,0,53.21458597019614,0,8.31360995644302e-4
0600716,253,6054.637337053427,asian_nh,38,212.85834388078456,0.15019762845849802,0.00545933995271929
0600716,253,6054.637337053427,hisp,28,147.81829436165592,0.11067193675889328,0.003467905656208205
0600786,113,3997.0066795391763,white_nh,92,2078.6947644607862,0.8141592920353983,0.37028209234873405
0600786,113,3997.0066795391763,black_nh,0,53.21458597019614,0,0.004167482650966884
0600786,113,3997.0066795391763,asian_nh,0,53.21458597019614,0,0.004167482650966884
0600786,113,3997.0066795391763,hisp,21,402.4353063996082,0.18584070796460178,0.042327433763821386
0600884,85168,1286.3887066823108,white_nh,7324,170877.94828207427,0.08599473980837874,2.355640133384942e-5
0600884,85168,1286.3887066823108,black_nh,1386,72522.98112545154,0.016273717828292317,9.998174449187451e-6
0600884,85168,1286.3887066823108,asian_nh,42754,733652.1281215065,0.5019960548562841,1.0109864738265242e-4
0600884,85168,1286.3887066823108,hisp,32061,552740.2740181631,0.3764442043960173,7.617719155035706e-5
0600898,679,23654.25300948809,white_nh,556,19548.969429328998,0.8188512518409425,0.008000116800046532
0600898,679,23654.25300948809,black_nh,0,53.21458597019614,0,1.1542267600971744e-4
0600898,679,23654.25300948809,asian_nh,8,53.21458597019614,0.011782032400589101,1.2254480958588866e-4
0600898,679,23654.25300948809,hisp,48,1158.8954277953824,0.07069219440353461,0.0027700461973982323
0600947,50691,478.93127373176515,white_nh,30503,368807.0139780674,0.6017438993115148,1.4346078206991543e-4
0600947,50691,478.93127373176515,black_nh,856,34376.992082482604,0.016886626817383756,1.3378407837673333e-5
0600947,50691,478.93127373176515,asian_nh,7799,162931.2367771916,0.15385374129529897,6.34033809886124e-5
0600947,50691,478.93127373176515,hisp,8932,249088.97737456235,0.17620484898699967,9.693193113919083e-5
0600982,130,9342.48574939256,white_nh,130,9342.48574939256,1,0
0600982,130,9342.48574939256,black_nh,0,53.21458597019614,0,0.0031487920692423754
0600982,130,9342.48574939256,asian_nh,0,53.21458597019614,0,0.0031487920692423754
0600982,130,9342.48574939256,hisp,0,53.21458597019614,0,0.0031487920692423754
0600996,1403,35973.06011585258,white_nh,939,14341.700464703761,0.66928011404134,0.015472051022970825
0600996,1403,35973.06011585258,black_nh,313,32378.11919697712,0.22309337134711332,0.015539309426232212
0600996,1403,35973.06011585258,asian_nh,21,355.1334522038784,0.01496792587312901,1.8451084789918872e-4
0600996,1403,35973.06011585258,hisp,102,2365.0927097864947,0.07270135424091233,0.0012981183524796791
0601010,513,4074.241738343142,white_nh,0,53.21458597019614,0,2.0220689355583725e-4
0601010,513,4074.241738343142,black_nh,30,249.81291747119852,0.05847953216374269,8.963046510497687e-4
0601010,513,4074.241738343142,asian_nh,1,5.912731774466237,0.001949317738791423,2.2526259702906137e-5
0601010,513,4074.241738343142,hisp,479,3997.0066795391763,0.9337231968810916,0.0016906391042458369
0601094,0,53.21458597019614,white_nh,0,53.21458597019614,NaN,.
0601094,0,53.21458597019614,black_nh,0,53.21458597019614,NaN,.
0601094,0,53.21458597019614,asian_nh,0,53.21458597019614,NaN,.
0601094,0,53.21458597019614,hisp,0,53.21458597019614,NaN,.
0601150,7441,312103.91626093624,white_nh,1595,28559.972653615547,0.2143529095551673,7.748138205227681e-4
0601150,7441,312103.91626093624,black_nh,948,71544.05447104145,0.12740223088294583,0.0012006504802016824
0601150,7441,312103.91626093624,asian_nh,1248,21642.076477490045,0.16771939255476415,5.494370623589769e-4
0601150,7441,312103.91626093624,hisp,3405,270147.17158932384,0.45759978497513776,0.003698735604760528
0601164,1080,16296.966953372568,white_nh,149,1862.8800546927691,0.13796296296296295,0.0018630597775122484
0601164,1080,16296.966953372568,black_nh,0,53.21458597019614,0,4.562293035853579e-5
0601164,1080,16296.966953372568,asian_nh,5,23.650927097864948,0.004629629629629629,2.0576326867646168e-5
0601164,1080,16296.966953372568,hisp,874,14196.468990493435,0.8092592592592592,0.003020898825990561
0601192,14795,265115.436849253,white_nh,12121,336329.48697813216,0.8192632646164245,7.23580715265495e-4
0601192,14795,265115.436849253,black_nh,158,4553.173012074907,0.010679283541737073,2.0662869586690927e-5
0601192,14795,265115.436849253,asian_nh,227,5774.152123502185,0.015343021290976682,2.6093877785591337e-5
0601192,14795,265115.436849253,hisp,1664,57366.801858815044,0.11247042919905373,2.467572690527379e-4
0601228,179,2365.0927097864947,white_nh,131,2191.0366681756454,0.7318435754189944,0.028847563859421735
0601228,179,2365.0927097864947,black_nh,0,53.21458597019614,0,0.0016608278758526932
0601228,179,2365.0927097864947,asian_nh,0,53.21458597019614,0,0.0016608278758526932
0601228,179,2365.0927097864947,hisp,0,53.21458597019614,0,0.0016608278758526932
0601276,476,4553.173012074907,white_nh,413,3477.0558291220514,0.8676470588235294,0.03047426233961659
0601276,476,4553.173012074907,black_nh,0,53.21458597019614,0,2.348641778926106e-4
0601276,476,4553.173012074907,asian_nh,20,355.1334522038784,0.04201680672268908,0.0015319152324849224
0601276,476,4553.173012074907,hisp,34,816.3265306122448,0.07142857142857142,0.00350035332983565
0601290,45236,839256.4739793609,white_nh,17904,193707.00566328838,0.39579096294986293,1.5891004468343188e-4
0601290,45236,839256.4739793609,black_nh,9831,387496.7895714193,0.21732690777257052,1.6999394586536838e-4
0601290,45236,839256.4739793609,asian_nh,2950,92386.43397603495,0.06521354673269078,4.34039120607116e-5
0601290,45236,839256.4739793609,hisp,12297,448777.81986493105,0.2718410115836944,1.8900437286521282e-4
0601360,6960,41472.27021184209,white_nh,6261,39515.15599449377,0.8995689655172414,1.2292711593154973e-4
0601360,6960,41472.27021184209,black_nh,0,106.79871767629642,0,2.204690135674635e-6
0601360,6960,41472.27021184209,asian_nh,55,781.9587771731599,0.007902298850574713,1.6088836583039055e-5
0601360,6960,41472.27021184209,hisp,305,8094.52979924428,0.04382183908045977,1.65454658323753e-4
0601416,751,30016.35239881376,white_nh,559,22363.429753974928,0.7443408788282291,0.010164998819881595
0601416,751,30016.35239881376,black_nh,0,53.21458597019614,0,9.435193549336996e-5
0601416,751,30016.35239881376,asian_nh,11,147.81829436165592,0.014647137150466045,2.735065387897852e-4
0601416,751,30016.35239881376,hisp,157,7877.236906532645,0.20905459387483355,0.011640772884410695
0601444,2613,289.7238569488456,white_nh,2217,6536.89452240833,0.8484500574052812,9.268520557508587e-4
0601444,2613,289.7238569488456,black_nh,0,53.21458597019614,0,7.79384685835097e-6
0601444,2613,289.7238569488456,asian_nh,19,212.85834388078456,0.007271335629544585,3.117314389338245e-5
0601444,2613,289.7238569488456,hisp,323,5866.908103214125,0.12361270570225794,8.586232330670005e-4
0601458,12128,417575.22565386497,white_nh,1172,12511.340434770558,0.0966358839050132,1.1157144943784461e-4
0601458,12128,417575.22565386497,black_nh,119,1810.774105930285,0.009812005277044854,1.2584109617172244e-5
0601458,12128,417575.22565386497,asian_nh,2009,65187.86781349027,0.16564973614775724,5.210884847396043e-4
0601458,12128,417575.22565386497,hisp,8531,380715.25577184244,0.7034135883905013,0.0011836619773517357
0601514,148,1915.7250949270606,white_nh,123,1708.7794828207427,0.831081081081081,0.017603920564642946
0601514,148,1915.7250949270606,black_nh,0,53.21458597019614,0,0.0024294460358928118
0601514,148,1915.7250949270606,asian_nh,0,53.21458597019614,0,0.0024294460358928118
0601514,148,1915.7250949270606,hisp,9,94.60370839145979,0.060810810810810814,0.004642438505849308
0601640,20341,452.69352648257126,white_nh,4706,48159.56984876341,0.2313553905904331,1.1633742252329789e-4
0601640,20341,452.69352648257126,black_nh,1617,17886.013617760364,0.0794946167838356,4.322146560709511e-5
0601640,20341,452.69352648257126,asian_nh,7142,75834.11091915263,0.35111351457647116,1.8314719564165084e-4
0601640,20341,452.69352648257126,hisp,5557,99157.99004074243,0.27319207511921734,2.395714779562972e-4
0601651,2851,31078.79638953816,white_nh,782,6635.563233894734,0.27428972290424414,0.0011040292782405886
0601651,2851,31078.79638953816,black_nh,0,53.21458597019614,0,6.546908223627361e-6
0601651,2851,31078.79638953816,asian_nh,64,378.41483356583916,0.022448263767099262,4.8482585744564025e-5
0601651,2851,31078.79638953816,hisp,1937,33037.758335566,0.6794107330761137,0.002299625554849988
0602000,349007,7877.236906532645,white_nh,87991,2157059.155033675,0.25211815235797563,1.7704878801372075e-5
0602000,349007,7877.236906532645,black_nh,7843,511942.4247743461,0.022472328635242272,4.20290400843202e-6
0602000,349007,7877.236906532645,asian_nh,56724,1646814.4233700722,0.1625296913815482,1.3518282182198518e-5
0602000,349007,7877.236906532645,hisp,187931,3725251.9839986693,0.538473440360795,3.056476227215938e-5
0602028,347,9460.370839145979,white_nh,347,9460.370839145979,1,0
0602028,347,9460.370839145979,black_nh,0,53.21458597019614,0,4.419485750250906e-4
0602028,347,9460.370839145979,asian_nh,0,53.21458597019614,0,4.419485750250906e-4
0602028,347,9460.370839145979,hisp,0,53.21458597019614,0,4.419485750250906e-4
0602042,10176,1200.6540959525505,white_nh,7378,70571.77963987768,0.7250393081761006,6.754220973767513e-4
0602042,10176,1200.6540959525505,black_nh,223,23467.6324128565,0.021914308176100628,2.266232219235875e-4
0602042,10176,1200.6540959525505,asian_nh,279,9818.46065723709,0.02741745283018868,9.480893840612949e-5
0602042,10176,1200.6540959525505,hisp,1413,45788.194861466545,0.1388561320754717,4.419566747427655e-4
0602112,3760,119.73281843294129,white_nh,3382,11447.048715366636,0.899468085106383,8.028363892290357e-4
0602112,3760,119.73281843294129,black_nh,0,53.21458597019614,0,3.764046653618446e-6
0602112,3760,119.73281843294129,asian_nh,17,133.40601066139448,0.0045212765957446804,9.436082721965394e-6
0602112,3760,119.73281843294129,hisp,275,9818.46065723709,0.07313829787234043,6.944474437792613e-4
0602168,3463,48963.331824354915,white_nh,1747,19379.347936549,0.5044758879584176,0.0026550480718561605
0602168,3463,48963.331824354915,black_nh,249,5145.554826729243,0.07190297429974012,4.079604750851059e-4
0602168,3463,48963.331824354915,asian_nh,437,4074.241738343142,0.1261911637308692,4.0475273125809003e-4
0602168,3463,48963.331824354915,hisp,894,20234.846315167084,0.25815766676292234,0.0014152054873549042
0602210,47728,414438.52144751063,white_nh,27472,556361.8222300238,0.5755950385517935,1.839601996639723e-4
0602210,47728,414438.52144751063,black_nh,3620,179528.6444138543,0.07584646329198794,7.776447147951588e-5
0602210,47728,414438.52144751063,asian_nh,5147,266996.7941907411,0.1078402614817298,1.150928216233972e-4
0602210,47728,414438.52144751063,hisp,7506,431038.14635858865,0.15726617499161918,1.84721249301345e-4
0602252,110026,1609.7412255984327,white_nh,32714,796379.9299710831,0.2973297220656936,6.577366537418615e-5
0602252,110026,1609.7412255984327,black_nh,21720,828155.3200728005,0.19740788540890336,6.84050632609623e-5
0602252,110026,1609.7412255984327,asian_nh,11754,450408.25565174,0.10682929489393415,3.720471474083629e-5
0602252,110026,1609.7412255984327,hisp,36635,807266.747350819,0.3329667533128533,6.666999032925952e-5
0602294,3284,307367.44856385293,white_nh,2238,219673.13679659282,0.6814859926918392,0.007132779719249139
0602294,3284,307367.44856385293,black_nh,0,53.21458597019614,0,4.934286821035009e-6
0602294,3284,307367.44856385293,asian_nh,162,23654.25300948809,0.04933008526187576,0.0021239701520685337
0602294,3284,307367.44856385293,hisp,550,55632.89326595282,0.16747868453105969,0.004359110755203281
0602364,71916,781.9587771731599,white_nh,36942,715027.0230319379,0.5136826297346905,1.382120999281391e-4
0602364,71916,781.9587771731599,black_nh,5536,229467.20743526018,0.0769786973691529,4.436707655681955e-5
0602364,71916,781.9587771731599,asian_nh,2186,118386.19377130664,0.03039657378052172,2.2890082601445075e-5
0602364,71916,781.9587771731599,hisp,25254,876414.6672702581,0.3511596863006841,1.694379953562764e-4
0602378,5775,133036.46492549032,white_nh,4537,110976.0626749568,0.7856277056277057,8.654862542978802e-4
0602378,5775,133036.46492549032,black_nh,79,3477.0558291220514,0.01367965367965368,1.0351111340000741e-4
0602378,5775,133036.46492549032,asian_nh,284,5321.458597019614,0.04917748917748918,1.6920814432961384e-4
0602378,5775,133036.46492549032,hisp,712,33259.11623137258,0.1232900432900433,9.366212514352528e-4
0602382,2291,79219.14986003457,white_nh,1756,81632.6530612245,0.7664775207333042,0.006685940677467685
0602382,2291,79219.14986003457,black_nh,0,53.21458597019614,0,1.0138658830703587e-5
0602382,2291,79219.14986003457,asian_nh,16,212.85834388078456,0.006983849847228284,4.1290791203968444e-5
0602382,2291,79219.14986003457,hisp,422,16452.54570818821,0.184199039720646,0.0026225058252487264
0602420,3548,52244.89795918367,white_nh,738,15379.015345386684,0.2080045095828636,0.0010421256166276511
0602420,3548,52244.89795918367,black_nh,0,53.21458597019614,0,4.227303850478677e-6
0602420,3548,52244.89795918367,asian_nh,0,53.21458597019614,0,4.227303850478677e-6
0602420,3548,52244.89795918367,hisp,2761,51690.57935532746,0.778184892897407,0.0015929505867796154
0602462,58156,2134.4961705823116,white_nh,12989,258274.0366404597,0.22334754797441364,7.633304954114675e-5
0602462,58156,2134.4961705823116,black_nh,790,47362.459696418184,0.013584152967879496,1.4003660755470563e-5
0602462,58156,2134.4961705823116,asian_nh,35590,399700.66795391764,0.6119746887681409,1.1794413909569123e-4
0602462,58156,2134.4961705823116,hisp,6809,244258.2755148234,0.11708164247884999,7.221180541826118e-5
0602476,17814,562.0790643101966,white_nh,12743,93870.529651426,0.715336252385764,2.9489923894291276e-4
0602476,17814,562.0790643101966,black_nh,381,10554.595763158137,0.021387672617042774,3.3258918968381906e-5
0602476,17814,562.0790643101966,asian_nh,361,8094.52979924428,0.020264960143707197,2.5506821650576786e-5
0602476,17814,562.0790643101966,hisp,3066,49773.74562319269,0.17211182216234422,1.5679496939518013e-4
0602553,98616,883257.1761162592,white_nh,58079,1018320.2298574478,0.5889409426462238,7.320850996763294e-5
0602553,98616,883257.1761162592,black_nh,9481,468538.16945519723,0.09614058570617344,4.7338688642404256e-5
0602553,98616,883257.1761162592,asian_nh,6411,179528.6444138543,0.06500973472864444,1.8076470740266762e-5
0602553,98616,883257.1761162592,hisp,18521,758858.1036760561,0.1878092804413077,7.482724211036193e-5
0602700,3730,124315.18555815265,white_nh,621,14341.700464703761,0.16648793565683645,0.0012784895822254515
0602700,3730,124315.18555815265,black_nh,165,11060.134329875002,0.04423592493297587,7.774707109674916e-4
0602700,3730,124315.18555815265,asian_nh,182,12240.832956088729,0.048793565683646116,8.585458002321453e-4
0602700,3730,124315.18555815265,hisp,2582,107759.53658964716,0.692225201072386,0.0034637434987734935
0602770,2798,83378.75666337156,white_nh,2538,64877.81894106669,0.9070764832022874,0.017049965516057666
0602770,2798,83378.75666337156,black_nh,0,53.21458597019614,0,6.797281675489148e-6
0602770,2798,83378.75666337156,asian_nh,38,310.78796389538155,0.013581129378127233,4.1662421449628595e-5
0602770,2798,83378.75666337156,hisp,173,7346.938775510203,0.06182987848463188,8.977344818362798e-4
0602812,2650,77517.391746196,white_nh,1753,52244.89795918367,0.6615094339622641,0.0026092838380987176
0602812,2650,77517.391746196,black_nh,0,53.21458597019614,0,7.577726731249004e-6
0602812,2650,77517.391746196,asian_nh,14,178.8601361776037,0.005283018867924529,2.5777667345541567e-5
0602812,2650,77517.391746196,hisp,877,55346.49532062712,0.3309433962264151,0.006672341306295399
0602868,17971,289.7238569488456,white_nh,13253,110167.49660479855,0.7374659173112237,3.406335292735951e-4
0602868,17971,289.7238569488456,black_nh,119,2484.8255282194364,0.0066217795336931725,7.693947020054396e-6
0602868,17971,289.7238569488456,asian_nh,1022,39273.84262894836,0.0568694007011296,1.216041917647351e-4
0602868,17971,289.7238569488456,hisp,2980,65498.655777385655,0.16582271437315677,2.0278464759470504e-4
0602896,16853,683.2900656867545,white_nh,3136,69606.15663196017,0.18607962973951225,2.449884272962566e-4
0602896,16853,683.2900656867545,black_nh,693,111381.45434724366,0.04112027532190114,3.92151551696388e-4
0602896,16853,683.2900656867545,asian_nh,6042,153263.92032593934,0.35851183765501693,5.393076198454582e-4
0602896,16853,683.2900656867545,hisp,6279,172389.02079618626,0.37257461579540735,6.066191914417665e-4
0602910,376,11708.687096386766,white_nh,376,11708.687096386766,1,0
0602910,376,11708.687096386766,black_nh,0,53.21458597019614,0,3.7640466536184456e-4
0602910,376,11708.687096386766,asian_nh,0,53.21458597019614,0,3.7640466536184456e-4
0602910,376,11708.687096386766,hisp,0,53.21458597019614,0,3.7640466536184456e-4
0602924,20826,851.4333755231382,white_nh,1191,45788.194861466545,0.057188130221838086,1.0556388914581556e-4
0602924,20826,851.4333755231382,black_nh,204,9342.48574939256,0.00979544799769519,2.1540060473347172e-5
0602924,20826,851.4333755231382,asian_nh,17,178.8601361776037,8.162873331412657e-4,4.1238271295581557e-7
0602924,20826,851.4333755231382,hisp,19367,53081.91905100655,0.9299433400556996,1.2068922199471022e-4
0602980,24477,354911.7247623358,white_nh,3008,120065.40959525504,0.12289087714997753,1.914554639597898e-4
0602980,24477,354911.7247623358,black_nh,4296,228303.87745863397,0.17551170486579237,3.6281507721801925e-4
0602980,24477,354911.7247623358,asian_nh,5076,156613.85242191036,0.2073783551905871,2.3592896830797595e-4
0602980,24477,354911.7247623358,hisp,11431,513683.72428192646,0.4670098459778568,7.281939302482993e-4
0603026,58,1513.6593342633566,white_nh,58,1513.6593342633566,1,0
0603026,58,1513.6593342633566,black_nh,0,53.21458597019614,0,0.01581884244060527
0603026,58,1513.6593342633566,asian_nh,0,53.21458597019614,0,0.01581884244060527
0603026,58,1513.6593342633566,hisp,0,53.21458597019614,0,0.01581884244060527
0603064,29797,505.9081124527675,white_nh,22902,257656.5257157639,0.7686008658589791,2.8986249118677056e-4
0603064,29797,505.9081124527675,black_nh,231,13481.397991518923,0.007752458301171259,1.5184093470326293e-5
0603064,29797,505.9081124527675,asian_nh,673,38078.362173298476,0.022586166392589858,4.288745099562953e-5
0603064,29797,505.9081124527675,hisp,5074,228303.87745863397,0.17028559922139813,2.571226282140133e-4
0603092,7182,162.96966953372566,white_nh,5160,21108.821980580367,0.7184628237259816,4.0760451163663664e-4
0603092,7182,162.96966953372566,black_nh,23,195.48969429328997,0.0032024505708716233,3.7899139795196284e-6
0603092,7182,162.96966953372566,asian_nh,1279,13765.209116693304,0.1780840991367307,2.667650419043705e-4
0603092,7182,162.96966953372566,hisp,378,8426.012324350293,0.05263157894736842,1.6334581783876014e-4
0603162,29118,2797.0916750584342,white_nh,9863,259511.27576426676,0.33872518716944844,3.0570021793347607e-4
0603162,29118,2797.0916750584342,black_nh,1116,55060.83646677322,0.03832680815990109,6.4936266014203e-5
0603162,29118,2797.0916750584342,asian_nh,1366,59423.32387912159,0.04691256267600797,7.007915641279856e-5
0603162,29118,2797.0916750584342,hisp,15799,314826.7292430779,0.5425853423998901,3.703489225867081e-4
0603190,2582,92017.25778586674,white_nh,1834,74833.0115205883,0.710302091402014,0.004261107981893696
0603190,2582,92017.25778586674,black_nh,12,62.45322936779963,0.004647560030983733,9.666034628551527e-6
0603190,2582,92017.25778586674,asian_nh,19,94.60370839145979,0.007358636715724245,1.4937831542061173e-5
0603190,2582,92017.25778586674,hisp,648,77856.26518602007,0.2509682416731216,0.010808989968258593
0603204,13911,452.69352648257126,white_nh,11850,80939.38526066834,0.8518438645676084,4.1655949150178593e-4
0603204,13911,452.69352648257126,black_nh,18,178.8601361776037,0.0012939400474444684,9.242618246459577e-7
0603204,13911,452.69352648257126,asian_nh,251,8204.284882807808,0.0180432751060312,4.239515519761538e-5
0603204,13911,452.69352648257126,hisp,1283,49232.73066582903,0.09222917115951405,2.5439188517772867e-4
0603205,3632,83378.75666337156,white_nh,3526,85854.34354819338,0.9708149779735683,5.512209625804071e-4
0603205,3632,83378.75666337156,black_nh,0,53.21458597019614,0,4.034028924413024e-6
0603205,3632,83378.75666337156,asian_nh,15,212.85834388078456,0.004129955947136564,1.624392458736032e-5
0603205,3632,83378.75666337156,hisp,12,147.81829436165592,0.003303964757709251,1.1274633590560552e-5
0603209,7942,314144.91736033483,white_nh,1478,42468.56551583966,0.18609921934021656,8.457869720888713e-4
0603209,7942,314144.91736033483,black_nh,328,18377.13990077697,0.04129942080080584,2.828572037389166e-4
0603209,7942,314144.91736033483,asian_nh,396,66122.44897959185,0.04986149584487535,0.0010359263514905703
0603209,7942,314144.91736033483,hisp,5580,298003.15961604204,0.7025938050868799,0.002266007908237672
0603274,3778,147.81829436165592,white_nh,1078,25951.349303868225,0.2853361566966649,0.0018173333076566404
0603274,3778,147.81829436165592,black_nh,15,289.7238569488456,0.003970354685018529,2.0298168717387373e-5
0603274,3778,147.81829436165592,asian_nh,0,53.21458597019614,0,3.7282650559041737e-6
0603274,3778,147.81829436165592,hisp,2603,31942.05522861023,0.688988883006882,0.002232974909245466
0603302,13119,230.96608494008737,white_nh,1477,37605.34363134117,0.11258480067078283,2.184813075673964e-4
0603302,13119,230.96608494008737,black_nh,642,7985.513807152557,0.0489366567573748,4.639501487910089e-5
0603302,13119,230.96608494008737,asian_nh,63,427.1948707051857,0.004802195289275097,2.482099290909958e-6
0603302,13119,230.96608494008737,hisp,10689,50864.64463558172,0.8147724674136748,2.946479501115662e-4
0603316,575,18874.918007039843,white_nh,556,15682.042848828076,0.9669565217391304,0.10080963010777623
0603316,575,18874.918007039843,black_nh,0,53.21458597019614,0,1.609514887567369e-4
0603316,575,18874.918007039843,asian_nh,0,53.21458597019614,0,1.609514887567369e-4
0603316,575,18874.918007039843,hisp,19,332.5911623137259,0.03304347826086956,0.0010682802162932648
0603330,1080,31293.502462098466,white_nh,946,22545.615801775668,0.8759259259259259,0.039913783879997417
0603330,1080,31293.502462098466,black_nh,0,53.21458597019614,0,4.562293035853579e-5
0603330,1080,31293.502462098466,asian_nh,101,4074.241738343142,0.09351851851851851,0.003258365687133231
0603330,1080,31293.502462098466,hisp,0,53.21458597019614,0,4.562293035853579e-5
0603344,16213,241860.66278027737,white_nh,981,9818.46065723709,0.060507000555110095,4.072084107672133e-5
0603344,16213,241860.66278027737,black_nh,50,1038.0539721547286,0.0030839449824215134,3.940304000779707e-6
0603344,16213,241860.66278027737,asian_nh,1672,48426.751415822095,0.10312712021217542,1.744437167106154e-4
0603344,16213,241860.66278027737,hisp,13443,300663.8889145518,0.8291494479738482,5.112481567471732e-4
0603386,49029,4230.929130366496,white_nh,9669,170877.94828207427,0.19720981459952272,7.101687235849666e-5
0603386,49029,4230.929130366496,black_nh,1186,25561.109006753446,0.02418976524097983,1.0632406106126674e-5
0603386,49029,4230.929130366496,asian_nh,5705,136158.7568481444,0.11635970548042995,5.661829031369146e-5
0603386,49029,4230.929130366496,hisp,31265,253354.64380410383,0.6376838197801301,1.0467996148649398e-4
0603512,626,18708.252880147076,white_nh,190,3844.753836346671,0.3035143769968051,0.014209026249240914
0603512,626,18708.252880147076,black_nh,0,53.21458597019614,0,1.3579445020923999e-4
0603512,626,18708.252880147076,asian_nh,39,999.2516698847941,0.06230031948881789,0.002735213612090963
0603512,626,18708.252880147076,hisp,396,10183.202298574475,0.6325878594249201,0.04508986314584525
0603526,372680,5500.318733197217,white_nh,125649,1907589.1760053956,0.33714983363743695,1.3729992831513868e-5
0603526,372680,5500.318733197217,black_nh,26557,519801.55393981945,0.07125952559836857,3.742329848761227e-6
0603526,372680,5500.318733197217,asian_nh,26666,528604.133369056,0.07155200171729097,3.8057060850025968e-6
0603526,372680,5500.318733197217,hisp,183427,2207346.9387755105,0.49218364280347754,1.5883133715842747e-5
0603666,76572,923.8643397603495,white_nh,2723,48426.751415822095,0.03556130178132999,8.259140942245816e-6
0603666,76572,923.8643397603495,black_nh,1432,104197.48524126716,0.018701352974977797,1.7771165422594547e-5
0603666,76572,923.8643397603495,asian_nh,14296,431038.14635858865,0.18670009925299064,7.350946762667823e-5
0603666,76572,923.8643397603495,hisp,56667,593227.7048438207,0.740048581727002,1.0109062189037207e-4
0603694,449,8878.33630509696,white_nh,358,5410.519119372511,0.7973273942093542,0.05483480985796403
0603694,449,8878.33630509696,black_nh,0,53.21458597019614,0,2.6395993060647586e-4
0603694,449,8878.33630509696,asian_nh,6,23.650927097864948,0.013363028953229399,1.251796193028313e-4
0603694,449,8878.33630509696,hisp,78,3060.208239022182,0.17371937639198218,0.013850497079431711
0603708,383,5590.857438493732,white_nh,160,1862.8800546927691,0.4177545691906005,0.019351077678241256
0603708,383,5590.857438493732,black_nh,15,162.96966953372566,0.0391644908616188,0.0011694486108537873
0603708,383,5590.857438493732,asian_nh,0,53.21458597019614,0,3.627714823210748e-4
0603708,383,5590.857438493732,hisp,197,3196.2010698349054,0.5143603133159269,0.01170535832205868
0603792,524,10679.871767629642,white_nh,476,10183.202298574475,0.9083969465648855,0.004990720894037444
0603792,524,10679.871767629642,black_nh,0,53.21458597019614,0,1.9380639957678798e-4
0603792,524,10679.871767629642,asian_nh,0,53.21458597019614,0,1.9380639957678798e-4
0603792,524,10679.871767629642,hisp,10,53.21458597019614,0.019083969465648856,2.07972192542248e-4
0603820,30824,1810.774105930285,white_nh,11972,225986.08660304322,0.38839865040228394,2.375628007353756e-4
0603820,30824,1810.774105930285,black_nh,2760,165394.25910699271,0.08954061770049312,1.7406213891402823e-4
0603820,30824,1810.774105930285,asian_nh,1816,67378.90448166592,0.05891513106670127,7.090966605220156e-5
0603820,30824,1810.774105930285,hisp,12910,228303.87745863397,0.4188294835193356,2.3995545884116157e-4
0604030,23609,816.3265306122448,white_nh,6719,122181.05893330624,0.28459485789317635,2.190854925466988e-4
0604030,23609,816.3265306122448,black_nh,3707,182113.6168365037,0.15701639205387777,3.2669255519672595e-4
