stplfips,agecat,total,total_se2,age_ct,age_ct_se2,age_share,age_share_se2
0600884,over65,85168,1286.3887066823108,14224,109764.32220692711,0.16701108397520195,1.5127470427228933e-5
0600898,under18,679,23654.25300948809,182,5774.152123502185,0.26804123711340205,0.016210311152432638
0600898,over65,679,23654.25300948809,184,1969.3092266331612,0.2709867452135493,0.0080390492205153
0600947,under18,50691,478.93127373176515,12868,106565.5343169409,0.25385176855852126,4.145999582747721e-5
0600947,over65,50691,478.93127373176515,4128,35742.833122384305,0.08143457418476653,1.3908768002080623e-5
0600982,under18,130,9342.48574939256,0,53.21458597019614,0,0.0031487920692423754
0600982,over65,130,9342.48574939256,0,53.21458597019614,0,0.0031487920692423754
0600996,under18,1403,35973.06011585258,208,7139.993163403887,0.1482537419814683,0.0032256177894620748
0600996,over65,1403,35973.06011585258,280,3196.2010698349054,0.19957234497505347,0.002351633440799671
0601010,under18,513,4074.241738343142,180,887.2793119058397,0.3508771929824561,0.005277516680280687
0601010,over65,513,4074.241738343142,39,178.8601361776037,0.07602339181286549,7.691158338575292e-4
0601094,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0601094,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0601150,under18,7441,312103.91626093624,1716,52523.165898319494,0.2306141647628007,0.0012483953655573266
0601150,over65,7441,312103.91626093624,1185,21285.834388078456,0.1592527886036823,5.273982948305222e-4
0601164,under18,1080,16296.966953372568,457,4718.729501759961,0.42314814814814816,0.006547301451161887
0601164,over65,1080,16296.966953372568,41,212.85834388078456,0.03796296296296296,2.02628012322251e-4
0601192,under18,14795,265115.436849253,3340,51690.57935532746,0.2257519432240622,2.978724626325384e-4
0601192,over65,14795,265115.436849253,2595,22545.615801775668,0.175397093612707,1.4025940111743167e-4
0601228,under18,179,2365.0927097864947,34,402.4353063996082,0.18994413407821228,0.015223150086835821
0601228,over65,179,2365.0927097864947,40,591.2731774466237,0.22346368715083798,0.014767637147106275
0601276,under18,476,4553.173012074907,69,378.41483356583916,0.14495798319327732,0.002092409718344917
0601276,over65,476,4553.173012074907,162,1759.4072486396094,0.3403361344537815,0.0054375538836300055
0601290,under18,45236,839256.4739793609,8734,197470.82898347205,0.19307631090282076,8.121242637413315e-5
0601290,over65,45236,839256.4739793609,7632,92386.43397603495,0.16871518259793086,5.682253677174383e-5
0601360,under18,6960,41472.27021184209,1286,14051.976607754917,0.18477011494252873,2.6085252127294674e-4
0601360,over65,6960,41472.27021184209,1888,10306.261028630557,0.271264367816092,2.7575413231043004e-4
0601416,under18,751,30016.35239881376,109,3060.208239022182,0.14513981358189082,0.00654700909421763
0601416,over65,751,30016.35239881376,59,2797.0916750584342,0.07856191744340879,0.004630898708144673
0601444,under18,2613,289.7238569488456,496,4471.503404440091,0.18982013011863758,6.53370693504298e-4
0601444,over65,2613,289.7238569488456,468,4553.173012074907,0.1791044776119403,6.654998331482525e-4
0601458,under18,12128,417575.22565386497,3094,93870.529651426,0.2551121372031662,8.229558431113834e-4
0601458,over65,12128,417575.22565386497,1342,13908.223316488205,0.11065303430079156,1.2931717049426356e-4
0601514,under18,148,1915.7250949270606,34,533.6240426455779,0.22972972972972974,0.019746174964201186
0601514,over65,148,1915.7250949270606,13,44.71503404440092,0.08783783783783784,0.0027162063425298024
0601640,under18,20341,452.69352648257126,5391,18708.252880147076,0.2650312177375744,4.5138783009345486e-5
0601640,over65,20341,452.69352648257126,2071,7037.628994558438,0.10181407010471462,1.6997775378758216e-5
0601651,under18,2851,31078.79638953816,744,7769.69909738454,0.26096106629252896,0.0012162822015206172
0601651,over65,2851,31078.79638953816,323,999.2516698847941,0.1132935811995791,1.7201365439109724e-4
0602000,under18,349007,7877.236906532645,86700,767354.6992359642,0.24841908615013453,6.29582529821083e-6
0602000,over65,349007,7877.236906532645,37855,511942.4247743461,0.10846487319738572,4.202175843956446e-6
0602028,under18,347,9460.370839145979,0,53.21458597019614,0,4.419485750250906e-4
0602028,over65,347,9460.370839145979,206,4390.572888277085,0.5936599423631124,0.06415393788588833
0602042,under18,10176,1200.6540959525505,2719,28354.874770188748,0.26719732704402516,0.00027299747302717583
0602042,over65,10176,1200.6540959525505,1381,8650.696131780009,0.1357114779874214,8.332691097561377e-5
0602112,under18,3760,119.73281843294129,582,17562.29155310834,0.15478723404255318,0.0012420370405158065
0602112,over65,3760,119.73281843294129,1183,14930.017276263154,0.3146276595744681,0.0010552119777767722
0602168,under18,3463,48963.331824354915,361,5866.908103214125,0.1042448743863702,4.4485154501976685e-4
0602168,over65,3463,48963.331824354915,354,2669.9679419074105,0.10222350563095582,2.6530349279245397e-4
0602210,under18,47728,414438.52144751063,13663,196391.75543463198,0.28626801877304725,7.130442794325763e-5
0602210,over65,47728,414438.52144751063,4288,54491.73603348085,0.08984244049614482,2.2452757267931675e-5
0602252,under18,110026,1609.7412255984327,28540,391290.1765504753,0.2593932343264319,3.2313802360323765e-5
0602252,over65,110026,1609.7412255984327,11912,135710.4978704927,0.10826531910639303,1.1208884882995168e-5
0602294,under18,3284,307367.44856385293,894,73508.55960310787,0.27222898903775883,0.00892816032417429
0602294,over65,3284,307367.44856385293,455,26147.57808963332,0.13855054811205847,0.002971618364188714
0602364,under18,71916,781.9587771731599,18952,312103.91626093624,0.2635296735079815,6.0335455791086186e-5
0602364,over65,71916,781.9587771731599,12344,159028.83380604393,0.17164469659046666,3.074410872337444e-5
0602378,under18,5775,133036.46492549032,949,23841.612697591485,0.16432900432900432,6.071578303756899e-4
0602378,over65,5775,133036.46492549032,1234,13061.224489795917,0.2136796536796537,5.737684285191027e-4
0602382,under18,2291,79219.14986003457,265,6835.117931282971,0.11567001309471846,0.001504194036679475
0602382,over65,2291,79219.14986003457,443,10060.882659990206,0.19336534264513314,0.0024811755583072754
0602420,under18,3548,52244.89795918367,1129,8878.33630509696,0.3182074408117249,0.00112552448741291
0602420,over65,3548,52244.89795918367,320,5321.458597019614,0.09019165727170236,3.889698440580573e-4
0602462,under18,58156,2134.4961705823116,12501,88727.93119058396,0.21495632436893872,2.620524859644675e-5
0602462,over65,58156,2134.4961705823116,10419,114239.89061446219,0.17915606300295756,3.375733817035529e-5
0602476,under18,17814,562.0790643101966,1884,41968.93968089725,0.10575951498821153,1.3223305741354285e-4
0602476,over65,17814,562.0790643101966,2088,22912.20517179257,0.11721118221623442,7.217679588635882e-5
0602553,under18,98616,883257.1761162592,22682,413656.19312460156,0.23000324490954815,3.773020194543128e-5
0602553,over65,98616,883257.1761162592,15685,107360.79674060662,0.15905126957086071,1.3337098639018223e-5
0602700,under18,3730,124315.18555815265,1201,31293.502462098466,0.32198391420911526,0.0031755931819875214
0602700,over65,3730,124315.18555815265,437,6635.563233894734,0.11715817694369973,5.995815572345454e-4
0602770,under18,2798,83378.75666337156,313,7037.628994558438,0.11186561829878484,0.0010322169003210554
0602770,over65,2798,83378.75666337156,1034,12106.687853955524,0.3695496783416726,0.0030009017440132263
0602812,under18,2650,77517.391746196,468,11188.366700233737,0.17660377358490567,0.0019374935315038004
0602812,over65,2650,77517.391746196,315,8650.696131780009,0.11886792452830189,0.0013878226542882019
0602868,under18,17971,289.7238569488456,3366,25561.109006753446,0.18730176395303544,7.91156640297463e-5
0602868,over65,17971,289.7238569488456,4132,55060.83646677322,0.2299259918757999,1.7044234073504755e-4
0602896,under18,16853,683.2900656867545,3463,41720.23540063377,0.2054827033762535,1.4678844795462786e-4
0602896,over65,16853,683.2900656867545,2481,37369.94299757024,0.14721414584940368,1.3152123115240443e-4
0602910,under18,376,11708.687096386766,181,4972.607422326105,0.48138297872340424,0.054364647990108185
0602910,over65,376,11708.687096386766,65,2191.0366681756454,0.17287234042553193,0.013022891837738065
0602924,under18,20826,851.4333755231382,7860,63952.10687262682,0.3774128493229617,1.4716981774749944e-4
0602924,over65,20826,851.4333755231382,977,15228.610230873697,0.04691251320464804,3.510711174542722e-5
0602980,under18,24477,354911.7247623358,6851,142053.38088155136,0.27989541201944684,1.9069370366565667e-4
0602980,over65,24477,354911.7247623358,1886,30227.36301401502,0.07705192629815745,4.693565012053165e-5
0603026,under18,58,1513.6593342633566,21,402.4353063996082,0.3620689655172414,0.17861678536699188
0603026,over65,58,1513.6593342633566,12,147.81829436165592,0.20689655172413793,0.06320222146206156
0603064,under18,29797,505.9081124527675,6498,80249.07382599937,0.21807564519918113,9.035760718819464e-5
0603064,over65,29797,505.9081124527675,4784,50317.71694644358,0.16055307581300132,5.665826538688e-5
0603092,under18,7182,162.96966953372566,1555,7451.5202187710765,0.21651350598719019,1.4431404229552755e-4
0603092,over65,7182,162.96966953372566,1613,6835.117931282971,0.22458925090504037,1.3235263518312137e-4
0603162,under18,29118,2797.0916750584342,9183,96496.15210502491,0.31537193488563775,1.134835827576313e-4
0603162,over65,29118,2797.0916750584342,3182,25173.82507552591,0.10927948348100831,2.965169219947131e-5
0603190,under18,2582,92017.25778586674,599,29179.700852726783,0.23199070487993803,0.00363407287090736
0603190,over65,2582,92017.25778586674,516,10554.595763158137,0.19984508133230056,0.0021344195749809633
0603204,under18,13911,452.69352648257126,2419,28354.874770188748,0.17389116526489828,1.464540282510102e-4
0603204,over65,13911,452.69352648257126,3005,23841.612697591485,0.21601610236503485,1.2309317267629886e-4
0603205,under18,3632,83378.75666337156,793,31078.79638953816,0.21833700440528633,0.002054671559397869
0603205,over65,3632,83378.75666337156,694,9342.48574939256,0.191079295154185,9.390003915023119e-4
0603209,under18,7942,314144.91736033483,2531,97632.50524293011,0.3186854696549987,0.0020536892610384322
0603209,over65,7942,314144.91736033483,467,9342.48574939256,0.05880130949383027,1.6533668089841383e-4
0603274,under18,3778,147.81829436165592,1198,19042.322225404427,0.31709899417681314,0.0013330820597387673
0603274,over65,3778,147.81829436165592,359,8993.265028963146,0.09502382212811011,6.299832820335419e-4
0603302,under18,13119,230.96608494008737,3559,31078.79638953816,0.271285921183017,1.804783574310821e-4
0603302,over65,13119,230.96608494008737,567,6635.563233894734,0.04321975760347588,3.8552104460554654e-5
0603316,under18,575,18874.918007039843,136,5590.857438493732,0.23652173913043478,0.01371628495570013
0603316,over65,575,18874.918007039843,152,1915.7250949270606,0.2643478260869565,0.009783591935316714
0603330,under18,1080,31293.502462098466,24,591.2731774466237,0.022222222222222223,5.201704037288995e-4
0603330,over65,1080,31293.502462098466,481,15530.159551371476,0.44537037037037036,0.007992921954755244
0603344,under18,16213,241860.66278027737,3414,52523.165898319494,0.21057176339974096,1.590151918854192e-4
0603344,over65,16213,241860.66278027737,2255,11577.498360140797,0.13908591870721027,6.184349952906462e-5
0603386,under18,49029,4230.929130366496,10699,86926.39572805131,0.21821778947153725,3.607761772908016e-5
0603386,over65,49029,4230.929130366496,4774,64568.509160114925,0.09737094372718187,2.6843849437430903e-5
0603512,under18,626,18708.252880147076,195,3695.457359041398,0.31150159744408945,0.014062560218578081
0603512,over65,626,18708.252880147076,26,94.60370839145979,0.04153354632587859,3.2376595708591356e-4
0603526,under18,372680,5500.318733197217,112133,920199.9242431241,0.30088279489105935,6.621783034839022e-6
0603526,over65,372680,5500.318733197217,35086,278424.6265278407,0.09414511108725984,2.004284751268228e-6
0603666,under18,76572,923.8643397603495,18882,173400.09792962004,0.2465914433474377,2.9564370256264278e-5
0603666,over65,76572,923.8643397603495,8513,90547.94393991186,0.11117640913127513,1.5441299226369092e-5
0603694,under18,449,8878.33630509696,69,999.2516698847941,0.15367483296213807,0.005996607428540406
0603694,over65,449,8878.33630509696,48,178.8601361776037,0.10690423162583519,0.0013905007093354348
0603708,under18,383,5590.857438493732,104,1117.8758511100227,0.27154046997389036,0.010431003017775498
0603708,over65,383,5590.857438493732,28,133.40601066139448,0.0731070496083551,0.0011131518715697774
0603792,under18,524,10679.871767629642,60,816.3265306122448,0.11450381679389313,0.0034830125513754806
0603792,over65,524,10679.871767629642,126,2023.63244981107,0.24045801526717558,0.00961898798621373
0603820,under18,30824,1810.774105930285,6710,71544.05447104145,0.2176875162211264,7.520978695912452e-5
0603820,over65,30824,1810.774105930285,8206,90914.16376419287,0.2662211263950169,9.555206223448685e-5
0604030,under18,23609,816.3265306122448,7812,90914.16376419287,0.3308907619975433,1.6294806036645898e-4
0604030,over65,23609,816.3265306122448,2546,25561.109006753446,0.10784023042060231,4.5841960189225524e-5
0604198,under18,571,22181.98279764599,40,1609.7412255984327,0.07005253940455342,0.004603366719877393
0604198,over65,571,22181.98279764599,266,4553.173012074907,0.4658493870402802,0.028729547689948225
0604415,under18,23708,365124.49071978265,7013,217399.6914293105,0.2958073224228109,3.299425717507587e-4
0604415,over65,23708,365124.49071978265,1749,22001.274932788867,0.0737725662223722,4.2678770934172485e-5
0604470,under18,1771,50317.71694644358,372,7037.628994558438,0.2100508187464709,0.00295166222378504
0604470,over65,1771,50317.71694644358,299,7985.513807152557,0.16883116883116883,0.0030033302644188547
0604478,under18,2466,25173.82507552591,485,5145.554826729243,0.19667477696674776,6.860220173911826e-4
0604478,over65,2466,25173.82507552591,310,3920.510712207019,0.12570965125709652,5.792798044627378e-4
0604576,under18,992,8204.284882807808,346,2669.9679419074105,0.3487903225806452,0.0037274584466313178
0604576,over65,992,8204.284882807808,0,53.21458597019614,0,5.40763466300933e-5
0604632,under18,186,5145.554826729243,15,212.85834388078456,0.08064516129032258,0.007119990477762456
0604632,over65,186,5145.554826729243,62,1243.1518555815262,0.3333333333333333,0.05245924874732783
0604716,under18,62,999.2516698847941,21,249.81291747119852,0.3387096774193548,0.09481043481810925
0604716,over65,62,999.2516698847941,5,18.10774105930285,0.08064516129032258,0.006401278935392373
0604730,under18,233,8204.284882807808,109,3769.7360519581302,0.4678111587982833,0.10251103327259273
0604730,over65,233,8204.284882807808,35,289.7238569488456,0.15021459227467812,0.008746685653900346
0604734,under18,5389,118804.889090086,846,20932.548664554095,0.1569864538875487,6.199660224033832e-4
0604734,over65,5389,118804.889090086,1745,38315.980081484835,0.3238077565411022,0.001748296729940089
0604758,under18,43641,2306.3349377777367,12716,93870.529651426,0.29137737448729406,4.918503861163504e-5
0604758,over65,43641,2306.3349377777367,5669,47893.127373176525,0.12990078137531222,2.512642851056592e-5
0604772,under18,186,5960.403174397871,41,1658.8908084736836,0.22043010752688172,0.03957909012385444
0604772,over65,186,5960.403174397871,11,106.79871767629642,0.05913978494623656,0.0036895974158528883
0604856,under18,0,53.21458597019614,0,53.21458597019614,NaN,.
0604856,over65,0,53.21458597019614,0,53.21458597019614,NaN,.
0604870,under18,35942,289.7238569488456,10453,96118.84590866677,0.29082967002392746,7.43863639934861e-5
0604870,over65,35942,289.7238569488456,2994,33481.21321865097,0.0833008736297368,2.5916158573111514e-5
0604926,under18,2771,46309.99344056319,464,8094.52979924428,0.16744857452183326,8.850810640269891e-4
0604926,over65,2771,46309.99344056319,579,6054.637337053427,0.20894983760375316,0.0010518454533411307
0604938,under18,2150,25173.82507552591,526,2861.762178841659,0.24465116279069768,9.450559490671393e-4
0604938,over65,2150,25173.82507552591,390,3844.753836346671,0.1813953488372093,0.0010109421824785934
0604982,under18,77852,3127.8351086926396,20215,214574.51427832336,0.2596593536453784,3.536808513504428e-5
0604982,over65,77852,3127.8351086926396,8455,103023.4384382997,0.10860350408467348,1.69918610113171e-5
0604996,under18,42845,195.48969429328997,13936,90182.46320710267,0.32526549188936865,4.9115909095340815e-5
0604996,over65,42845,195.48969429328997,2945,25755.859609574924,0.06873614190687362,1.4030081068538875e-5
0605108,under18,27110,355.1334522038784,6163,33037.758335566,0.22733308742161565,4.492728835066354e-5
0605108,over65,27110,355.1334522038784,4497,33481.21321865097,0.16587974917004794,4.554234396254856e-5
0605164,under18,2156,8094.52979924428,492,1513.6593342633566,0.22820037105751392,4.163178580595608e-4
0605164,over65,2156,8094.52979924428,704,1466.7270258035312,0.32653061224489793,5.012081593669699e-4
0605262,under18,152,3769.7360519581302,8,94.60370839145979,0.05263157894736842,0.004546666833874997
0605262,over65,152,3769.7360519581302,37,621.2063820548591,0.24342105263157895,0.03655547098105603
0605276,under18,505,6341.774373850943,54,591.2731774466237,0.10693069306930693,0.0026028276581786312
0605276,over65,505,6341.774373850943,230,3405.733502092553,0.45544554455445546,0.008196275499563964
0605290,under18,28011,505.9081124527675,5923,42218.38305263255,0.2114526436042983,5.377886287090738e-5
0605290,over65,28011,505.9081124527675,4864,28765.80962851415,0.1736460676162936,3.664282982920676e-5
0605332,under18,6923,133924.85287460388,1310,35742.833122384305,0.18922432471471906,6.45709948998044e-4
0605332,over65,6923,133924.85287460388,897,6438.964902393731,0.12956810631229235,1.812571780356818e-4
0605346,under18,293,4887.242357332249,46,999.2516698847941,0.15699658703071673,0.010236476493430435
0605346,over65,293,4887.242357332249,55,332.5911623137259,0.18771331058020477,0.0058800852252634435
0606000,under18,120179,1117.8758511100227,15205,122606.40607533188,0.12651960825102557,8.487750436503012e-6
0606000,over65,120179,1117.8758511100227,16269,113419.49908075499,0.135373068506145,7.851490377749803e-6
0606028,under18,7243,217399.6914293105,1747,86926.39572805131,0.2411983984536794,0.0014158848821969328
0606028,over65,7243,217399.6914293105,914,14634.38068753984,0.12619080491509044,3.449469586037467e-4
0606070,under18,1179,18542.326844726118,101,1158.8954277953824,0.08566581849024597,9.316061536440918e-4
0606070,over65,1179,18542.326844726118,312,2306.3349377777367,0.26463104325699743,0.002593338230198045
0606150,under18,2140,41225.04411452223,466,14781.829436165592,0.2177570093457944,0.0028009030370661357
0606150,over65,2140,41225.04411452223,485,7139.993163403887,0.2266355140186916,0.002021456493303015
0606210,under18,2379,92017.25778586674,337,10554.595763158137,0.14165615804960066,0.0021911384556690147
0606210,over65,2379,92017.25778586674,589,12240.832956088729,0.24758301807482136,0.003159431329625879
0606308,under18,34506,591.2731774466237,7040,78195.87771731599,0.20402248884252014,6.565350384637652e-5
0606308,over65,34506,591.2731774466237,7098,98775.51020408163,0.20570335593809772,8.293732586320912e-5
0606336,under18,170,3060.208239022182,43,533.6240426455779,0.2529411764705882,0.02523923308677963
0606336,over65,170,3060.208239022182,39,249.81291747119852,0.22941176470588234,0.014216987400139335
0606406,under18,13186,337034.9497879732,2881,69606.15663196017,0.2184893068405885,4.928687802266591e-4
0606406,over65,13186,337034.9497879732,2492,60017.55342245545,0.18898832094645837,4.1441907179979215e-4
0606434,under18,5190,230.96608494008737,1144,12106.687853955524,0.22042389210019267,4.490429563253744e-4
0606434,over65,5190,230.96608494008737,1147,10679.871767629642,0.2210019267822736,3.960703649145491e-4
0606475,under18,107,533.6240426455779,12,72.4309642372114,0.11214953271028037,0.0057401780419736705
0606475,over65,107,533.6240426455779,39,178.8601361776037,0.3644859813084112,0.021814316233395525
0606518,under18,170,1420.5338088155136,72,505.9081124527675,0.4235294117647059,0.02632247185113277
0606518,over65,170,1420.5338088155136,8,23.650927097864948,0.047058823529411764,9.272230419804478e-4
0606560,under18,2034,39757.20845151098,574,9698.358293068246,0.28220255653883974,0.00310951632177324
0606560,over65,2034,39757.20845151098,219,1810.774105930285,0.10766961651917405,5.490896011547825e-4
0606567,under18,113,851.4333755231382,11,94.60370839145979,0.09734513274336283,0.006776996004322022
0606567,over65,113,851.4333755231382,35,289.7238569488456,0.30973451327433627,0.016292677342775053
0606616,under18,1605,9698.358293068246,390,2927.1717740966915,0.24299065420560748,9.140196484465068e-4
0606616,over65,1605,9698.358293068246,350,2365.0927097864947,0.21806853582554517,7.390836975788091e-4
0606635,under18,1031,12106.687853955524,181,1915.7250949270606,0.1755577109602328,0.0021532863270758533
0606635,over65,1031,12106.687853955524,345,1810.774105930285,0.33462657613967023,0.002978867350792353
0606728,under18,1390,35284.59640986318,465,12511.340434770558,0.3345323741007194,0.004431744672069513
0606728,over65,1390,35284.59640986318,120,1862.8800546927691,0.08633093525179857,0.00110028322743786
0606798,under18,3802,212.85834388078456,751,12922.644838831866,0.19752761704366123,8.934041823884906e-4
0606798,over65,3802,212.85834388078456,875,12511.340434770558,0.23014203051025775,8.647450646279992e-4
0606928,under18,9912,101856.04345857856,2259,24218.549348213706,0.22790556900726391,1.9265633063574234e-4
0606928,over65,9912,101856.04345857856,1826,25173.82507552591,0.18422114608555287,2.2104418665156906e-4
0606935,under18,1041,25561.109006753446,42,1708.7794828207427,0.040345821325648415,0.0015384338060441198
0606935,over65,1041,25561.109006753446,629,8314.779057843145,0.6042267050912584,0.01628420362994057
0606982,under18,1544,26147.57808963332,189,2484.8255282194364,0.12240932642487047,0.0012066691252532815
0606982,over65,1544,26147.57808963332,321,2484.8255282194364,0.20790155440414507,0.0015164013500005653
0606994,under18,36,355.1334522038784,0,53.21458597019614,0,0.041060637322682204
0606994,over65,36,355.1334522038784,10,106.79871767629642,0.2777777777777778,0.0612626891432877
0607036,under18,419,7556.840753503755,0,53.21458597019614,0,3.031116590256159e-4
0607036,over65,419,7556.840753503755,142,3621.9177575964745,0.33890214797136037,0.015686737587484154
0607064,under18,22377,754627.5440914256,5922,167875.758723589,0.26464673548733075,4.408128657303464e-4
0607064,over65,22377,754627.5440914256,2307,48694.672074352595,0.10309692988336239,1.1326578442691041e-4
0607162,under18,1096,13908.223316488205,112,1200.6540959525505,0.10218978102189781,0.0011204431290472222
0607162,over65,1096,13908.223316488205,268,1708.7794828207427,0.24452554744525548,0.002114848878207851
0607172,under18,178,1243.1518555815262,0,53.21458597019614,0,0.0016795412817256702
0607172,over65,178,1243.1518555815262,148,887.2793119058397,0.8314606741573034,0.055128884345916944
0607218,under18,19486,478.93127373176515,3665,62120.638205485906,0.18808375243764755,1.6355809713833897e-4
0607218,over65,19486,478.93127373176515,1947,15682.042848828076,0.09991788976701221,4.128809100095763e-5
0607246,under18,384,10306.261028630557,11,94.60370839145979,0.028645833333333332,6.98926180648739e-4
0607246,over65,384,10306.261028630557,154,6245.322936779963,0.4010416666666667,0.03111247720223628
0607260,under18,629,18377.13990077697,0,53.21458597019614,0,1.3450220267918682e-4
0607260,over65,629,18377.13990077697,305,6936.0039171848,0.4848966613672496,0.028452371594795123
0607274,under18,1593,136158.7568481444,356,48694.672074352595,0.22347771500313873,0.016509214661260957
0607274,over65,1593,136158.7568481444,485,19548.969429328998,0.3044569993722536,0.012677118866448556
0607316,under18,1219,35284.59640986318,161,3196.2010698349054,0.1320754716981132,0.002565143437546751
0607316,over65,1219,35284.59640986318,418,3920.510712207019,0.34290401968826906,0.005430415262889444
0607372,under18,341,6635.563233894734,18,147.81829436165592,0.05278592375366569,0.001430219217574158
0607372,over65,341,6635.563233894734,220,5145.554826729243,0.6451612903225806,0.020498738697408612
0607379,under18,8647,142511.98713980836,1835,31078.79638953816,0.21221232797502024,3.298207893320345e-4
0607379,over65,8647,142511.98713980836,1348,15834.66523775649,0.15589221695385683,2.580966830835925e-4
0607414,under18,13082,632242.4959119003,2619,91648.82068717029,0.2001987463690567,6.835905113881215e-4
0607414,over65,13082,632242.4959119003,2636,33927.62446762317,0.20149824185904297,3.482417245668573e-4
0607470,under18,3086,41720.23540063377,537,4152.2158886189145,0.17401166558651976,5.686529374352909e-4
0607470,over65,3086,41720.23540063377,581,2484.8255282194364,0.1882696046662346,4.161979400517913e-4
0607498,under18,4341,38078.362173298476,734,11188.366700233737,0.16908546417876066,5.35956259329891e-4
0607498,over65,4341,38078.362173298476,899,5145.554826729243,0.20709513936880902,3.597205290674109e-4
0607512,under18,972,20582.219306916973,184,2607.5147125396106,0.18930041152263374,0.0035405672103202513
0607512,over65,972,20582.219306916973,213,3265.3061224489793,0.2191358024691358,0.0045022720358391536
0607525,under18,839,46834.748385547064,210,4553.173012074907,0.25029797377830754,0.010636600851542926
0607525,over65,839,46834.748385547064,162,3997.0066795391763,0.19308700834326578,0.008158767151518767
0607568,under18,2406,43476.686283386145,663,17886.013617760364,0.27556109725685785,0.002519445787137939
0607568,over65,2406,43476.686283386145,405,3844.753836346671,0.16832917705735662,8.769730588891089e-4
0607578,under18,1259,40487.80037139346,455,9342.48574939256,0.3613979348689436,0.009230149942724409
0607578,over65,1259,40487.80037139346,154,3477.0558291220514,0.12231930103256553,0.00257578935085719
0607596,under18,2077,132151.033342264,303,14930.017276263154,0.14588348579682234,0.004112829496054565
0607596,over65,2077,132151.033342264,727,34829.31606322927,0.35002407318247475,0.01182681602580813
0607624,under18,17600,682506.9982723737,4634,184194.89842111585,0.26329545454545455,4.418919308081254e-4
0607624,over65,17600,682506.9982723737,1986,22912.20517179257,0.11284090909090909,1.0202290508146887e-4
0607652,under18,4359,70895.1321587938,640,12511.340434770558,0.146822665749025,5.780290662426548e-4
0607652,over65,4359,70895.1321587938,615,11447.048715366636,0.14108740536820372,5.281773306108024e-4
0607694,under18,439,24789.497510185607,60,1810.774105930285,0.1366742596810934,0.011798601510962441
0607694,over65,439,24789.497510185607,274,12511.340434770558,0.6241457858769932,0.11502787223258949
0607750,under18,185,1862.8800546927691,50,651.8786781349027,0.2702702702702703,0.01507093371161613
0607750,over65,185,1862.8800546927691,54,452.69352648257126,0.2918918918918919,0.017864500805085684
0607848,under18,7332,252743.04561118246,1919,46834.748385547064,0.26172940534642664,0.0011932727478916995
0607848,over65,7332,252743.04561118246,1046,12106.687853955524,0.14266230223677032,3.208932069393466e-4
0607946,under18,992,4471.503404440091,147,355.1334522038784,0.14818548387096775,4.6066405901916613e-4
0607946,over65,992,4471.503404440091,213,621.2063820548591,0.21471774193548387,8.407575853527805e-4
0607974,under18,149,2607.5147125396106,34,427.1948707051857,0.22818791946308725,0.025357751851882236
0607974,over65,149,2607.5147125396106,8,53.21458597019614,0.053691275167785234,0.0027355257378633485
0608058,under18,25959,332.5911623137259,8156,65187.86781349027,0.3141877576177819,9.668788827302751e-5
0608058,over65,25959,332.5911623137259,3283,65498.655777385655,0.12646866212103702,9.718991379740586e-5
0608100,under18,41921,2023.63244981107,9493,82678.09794809732,0.22644975072159537,4.6987439062324044e-5
0608100,over65,41921,2023.63244981107,5723,52802.17292892712,0.13651868991674818,3.0024667850985725e-5
0608142,under18,58828,3060.208239022182,15876,178499.82908509712,0.2698714897667777,5.1514208733928845e-5
0608142,over65,58828,3060.208239022182,8229,78536.22934008371,0.13988236893996056,2.2676218236568402e-5
0608172,under18,5367,114651.19501852346,2208,37841.483356583914,0.41140301844605925,0.001987401366270076
0608172,over65,5367,114651.19501852346,244,1969.3092266331612,0.04546301471958263,7.659447886948105e-5
0608240,under18,629,30864.82940844966,21,402.4353063996082,0.033386327503974564,0.0011041289747874623
0608240,over65,629,30864.82940844966,178,3844.753836346671,0.28298887122416533,0.015965212777710344
0608310,under18,4642,289.7238569488456,918,5321.458597019614,0.1977595863851788,2.464306392412731e-4
0608310,over65,4642,289.7238569488456,717,8878.33630509696,0.15445928479103835,4.117020906623907e-4
0608338,under18,5112,123032.49230882937,812,11840.614924104546,0.15884194053208137,5.718853267662519e-4
0608338,over65,5112,123032.49230882937,767,6149.610591180792,0.15003912363067293,3.4130951428942917e-4
0608478,under18,2490,147605.43601777515,380,13622.934008370212,0.15261044176706828,0.0027516744537571147
0608478,over65,2490,147605.43601777515,351,15078.944207832521,0.14096385542168674,0.002905111782990279
0608530,under18,3705,192105.02489814392,1061,62424.035254663206,0.2863697705802969,0.003399859363090154
0608530,over65,3705,192105.02489814392,692,15228.610230873697,0.18677462887989205,0.001597589303009743
0608680,under18,2281,41968.93968089725,209,4635.5817111815295,0.0916264796142043,8.232303069650769e-4
0608680,over65,2281,41968.93968089725,915,10554.595763158137,0.40113985094256904,0.003326557955947886
0608716,under18,51,1243.1518555815262,0,53.21458597019614,0,0.02045927949642297
0608716,over65,51,1243.1518555815262,6,36.95457359041398,0.11764705882352941,0.02082307868008677
0608744,under18,16,230.96608494008737,0,53.21458597019614,0,0.20786947644607867
0608744,over65,16,230.96608494008737,0,53.21458597019614,0,0.20786947644607867
